Depth,TVGR,TVRES,TVDT
5171.8464,48.9742012,5.656099796,309.4642369
5171.9988,45.11209869,5.679900169,308.0446138
5172.1512,44.01010132,5.547100067,307.0341195
5172.3036,42.32580185,5.725200176,307.2552418
5172.456,42.58580017,5.863200188,311.8130041
5172.6084,42.35770035,6.053599834,314.541664
5172.7608,43.25870132,6.006999969,317.4511216
5172.9132,45.93239975,7.437799931,319.7670484
5173.0656,50.54380035,7.175300121,323.3730386
5173.218,56.04320145,6.036699772,330.4294526
5173.3704,62.81470108,4.983300209,331.2942925
5173.5228,68.15540314,3.59800005,331.4268307
5173.6752,78.36769867,2.819499969,330.2788672
5173.8276,83.66500092,2.40079999,326.6689721
5173.98,88.90110016,2.551500082,320.5118154
5174.1324,85.78160095,2.395999908,316.3950212
5174.2848,83.61789703,2.161000013,313.2375332
5174.4372,82.80090332,2.168100119,311.4826222
5174.5896,81.7983017,2.260999918,310.3192147
5174.742,79.3572998,2.563999891,306.6699461
5174.8944,69.54599762,2.82159996,304.0200081
5175.0468,60.54040146,2.822599888,303.9310986
5175.1992,52.63059998,3.96269989,303.275266
5175.3516,51.67279816,5.073699951,302.9524185
5175.504,53.43709946,7.196499825,302.1479779
5175.6564,59.35800171,8.520000458,301.0534802
5175.8088,66.93930054,8.933799744,298.8106935
5175.9612,72.50959778,9.474900246,296.2273625
5176.1136,65.47460175,5.960499763,294.1709303
5176.266,53.02050018,6.134500027,294.0905563
5176.4184,40.40399933,7.922999859,293.7877335
5176.5708,37.61899948,12.29409981,292.974407
5176.7232,35.65819931,16.7635994,291.662066
5176.8756,36.09429932,21.30979919,290.3451444
5177.028,35.9292984,20.19409943,287.5141084
5177.1804,37.00699997,19.98530006,289.5590514
5177.3328,37.35110092,20.62150002,290.5577312
5177.4852,39.32279968,22.34399986,293.1210626
5177.6376,39.80559921,25.27409935,297.4176532
5177.79,41.38119888,23.61940002,300.6945633
5177.9424,41.31990051,16.77339935,303.4848992
5178.0948,42.8390007,12.05830002,306.7539245
5178.2472,43.51860046,10.41839981,309.7132435
5178.3996,45.17589951,13.15209961,315.1394251
5178.552,47.72430038,13.36429977,316.3763231
5178.7044,49.80390167,13.52530003,317.0997389
5178.8568,50.44990158,13.47210026,318.3402164
5179.0092,48.12770081,14.97389984,321.5187053
5179.1616,44.88209915,14.09210014,323.2270338
5179.314,43.28440094,12.12969971,325.7988757
5179.4664,44.25,10.44610023,328.0685705
5179.6188,46.75529861,10.31280041,329.8366226
5179.7712,50.09749985,10.72959995,332.939969
5179.9236,53.26950073,10.49730015,334.1886565
5180.076,55.49520111,9.806900024,335.9438929
5180.2284,55.08670044,9.193699837,337.9032055
5180.3808,53.88280106,9.087900162,336.2982292
5180.5332,50.39199829,9.211099625,335.7729574
5180.6856,48.18299866,9.574700356,335.4179703
5180.838,48.03450012,8.451600075,334.8372802
5180.9904,50.96640015,7.44119978,334.7142287
5181.1428,53.28689957,6.965499878,334.9409329
5181.2952,55.10139847,6.531499863,335.5157407
5181.4476,56.77420044,6.371799946,335.8864722
5181.6,57.94869995,6.567699909,334.4363616
5181.7524,55.38079834,6.937099934,334.2710079
5181.9048,51.67810059,7.647099972,334.1341895
5182.0572,49.26679993,8.253700256,333.915345
5182.2096,50.21559906,6.76639986,333.7450853
5182.362,50.54230118,6.009600163,333.3750046
5182.5144,52.90790176,5.24420023,332.3927201
5182.6668,56.0984993,4.827700138,332.1217114
5182.8192,63.63349915,4.256499767,332.8369421
5182.9716,64.71340179,3.989700079,332.3996036
5183.124,64.35030365,4.66050005,331.9639171
5183.2764,60.95460129,5.402900219,331.8051216
5183.4288,63.15670013,5.625899792,331.793307
5183.5812,65.79180145,5.808499813,329.0905539
5183.7336,68.68119812,6.266200066,329.6656871
5183.886,67.75779724,6.986599922,330.4783378
5184.0384,64.51679993,7.465300083,332.0252676
5184.1908,62.91749954,7.011300087,332.7893585
5184.3432,60.18239975,7.05880022,333.0295292
5184.4956,58.0320015,7.616399765,333.9557197
5184.648,52.22629929,8.121600151,334.4343841
5184.8004,49.95209885,7.728600025,332.9455258
5184.9528,47.2879982,7.399700165,329.9291365
5185.1052,47.17819977,6.85529995,326.7378569
5185.2576,47.11029816,6.757199764,323.3438277
5185.41,48.38899994,6.231100082,318.88321
5185.5624,45.26580048,5.779500008,298.3385872
5185.7148,39.54470062,9.054699898,287.8316994
5185.8672,33.54180145,17.70509911,280.7857734
5186.0196,30.72430038,24.84980011,277.8198713
5186.172,29.48110008,35.77999878,276.6600932
5186.3244,28.18120003,52.79550171,275.9849118
5186.4768,26.93880081,68.48429871,276.9445434
5186.6292,28.06259918,57.08010101,279.3999419
5186.7816,29.36249924,41.8742981,283.6469715
5186.934,33.73519897,32.80270004,290.0072283
5187.0864,39.93420029,23.26709938,296.169291
5187.2388,45.0135994,16.52190018,303.1148185
5187.3912,47.72919846,13.59259987,303.17289
5187.5436,45.91199875,14.11789989,305.4504695
5187.696,42.78620148,13.6079998,306.0964649
5187.8484,40.42219925,13.95470047,304.8280781
5188.0008,38.93510056,14.5649004,300.739819
5188.1532,38.4280014,15.53660011,295.9429123
5188.3056,35.8348999,19.62599945,292.353993
5188.458,32.95299911,29.96019936,289.2742758
5188.6104,32.14590073,40.98939896,288.7083289
5188.7628,31.81489944,35.05339813,288.6016976
5188.9152,32.94919968,28.05800056,288.5301845
5189.0676,33.63119888,24.14870071,289.0866197
5189.22,33.79970169,24.08580017,290.2995382
5189.3724,34.29930115,25.77219963,291.9960523
5189.5248,33.61729813,26.81229973,294.2040711
5189.6772,34.59680176,26.91600037,294.7726462
5189.8296,35.37279892,28.17790031,294.9297897
5189.982,36.68700027,28.56949997,294.7847862
5190.1344,38.03680038,27.18519974,294.9963968
5190.2868,37.38710022,25.52910042,295.7434416
5190.4392,37.08860016,24.88240051,298.6817598
5190.5916,37.47629929,24.57920074,300.2358985
5190.744,39.04069901,23.27440071,301.8182469
5190.8964,39.39680099,22.09259987,302.9242088
5191.0488,38.57699966,21.13310051,303.4859004
5191.2012,36.60219955,18.43040085,303.4324095
5191.3536,37.43259811,16.97330093,300.0275669
5191.506,37.82920074,15.79100037,297.1752047
5191.6584,38.06570053,15.98309994,294.1863493
5191.8108,35.18859863,18.34029961,291.9930986
5191.9632,31.33569908,23.99029922,290.2250715
5192.1156,28.32869911,29.3878994,288.6932353
5192.268,27.14380074,30.9116993,286.2772353
5192.4204,27.64990044,42.96730042,286.7611562
5192.5728,28.11160088,49.78219986,285.5068868
5192.7252,29.15439987,44.34640121,290.6145011
5192.8776,30.78829956,32.75220108,292.0275661
5193.03,33.41680145,21.69949913,290.3864953
5193.1824,36.22280121,19.37290001,293.0554568
5193.3348,41.66149902,15.03219986,293.8858293
5193.4872,49.57429886,8.176600456,293.5308421
5193.6396,54.36959839,5.308599949,291.2483566
5193.792,52.63439941,4.293600082,288.4015762
5193.9444,44.57960129,5.149199963,287.0311637
5194.0968,36.3348999,8.838899612,286.5820106
5194.2492,30.56170082,16.04509926,286.8021567
5194.4016,27.77689934,22.60750008,287.9265162
5194.554,27.92219925,34.08800125,289.7293361
5194.7064,28.27540016,45.28739929,291.1938895
5194.8588,32.08789825,36.73490143,292.7565637
5195.0112,35.14350128,20.38979912,294.3831917
5195.1636,38.96590042,14.21959972,295.9537506
5195.316,39.25630188,11.90540028,297.1135287
5195.4684,40.30379868,10.89290047,300.4363453
5195.6208,39.78630066,10.35750008,302.5898971
5195.7732,37.26050186,11.06229973,304.6263046
5195.9256,32.94520187,15.00030041,305.6624055
5196.078,31.75600052,22.56959915,305.2870683
5196.2304,32.50189972,29.27070045,304.4294623
5196.3828,32.95909882,26.83130074,301.5902161
5196.5352,33.06190109,23.80310059,300.1171272
5196.6876,34.0345993,21.44020081,298.7998802
5196.84,38.47909927,19.2887001,296.6236755
5196.9924,38.09669876,17.81850052,294.5731506
5197.1448,34.99280167,19.79920006,291.4862245
5197.2972,30.73040009,22.32489967,290.1932323
5197.4496,30.01469994,21.74979973,289.4980263
5197.602,32.45080185,19.31909943,289.3106956
5197.7544,34.31980133,17.65880013,289.0672458
5197.9068,35.10129929,16.96990013,289.4934456
5198.0592,33.97940063,17.87549973,289.8612235
5198.2116,33.35359955,17.86190033,289.99639
5198.364,33.17599869,16.7317009,290.3999369
5198.5164,35.30720139,15.87899971,291.1912613
5198.6688,36.46910095,15.58520031,292.7254003
5198.8212,37.33269882,16.90029907,293.3500695
5198.9736,37.08399963,15.72000027,295.4189671
5199.126,37.23630142,12.63230038,295.3697565
5199.2784,38.61059952,12.78579998,295.6968593
5199.4308,39.03689957,13.1257,297.3510462
5199.5832,37.8647995,13.18169975,300.5318129
5199.7356,35.61909866,12.75809956,308.7752635
5199.888,35.29930115,11.9847002,310.7289943
5200.0404,36.10129929,11.61660004,312.583653
5200.1928,39.00230026,10.93589973,313.8116902
5200.3452,41.37540054,8.663700104,315.4524355
5200.4976,42.52700043,7.274400234,321.1617407
5200.65,44.05659866,6.043799877,322.2345868
5200.8024,42.85570145,5.816599846,321.8989485
5200.9548,43.43690109,5.65899992,320.872059
5201.1072,43.09899902,5.617099762,321.2792104
5201.2596,44.49539948,5.515900135,319.2503371
5201.412,45.22850037,5.177899837,315.7326055
5201.5644,45.12200165,4.79460001,314.5528278
5201.7168,44.25839996,4.315999985,312.5160698
5201.8692,44.57820129,4.198200226,309.5790783
5202.0216,45.02249908,4.368500233,308.436997
5202.174,46.52489853,4.674099922,308.3015051
5202.3264,45.92409897,4.983500004,307.5416695
5202.4788,49.67869949,4.882599831,307.469806
5202.6312,53.57529831,4.675799847,308.6712604
5202.7836,56.37850189,4.566999912,310.1194186
5202.936,53.06750107,4.699299812,309.0689001
5203.0884,52.00189972,6.273300171,311.4940864
5203.2408,59.81639862,4.091199875,311.5885777
5203.3932,71.2621994,2.286200047,312.9078022
5203.5456,78.0821991,1.587200046,312.6893081
5203.698,74.76509857,1.238600016,312.2339224
5203.8504,63.49209976,1.078799963,309.115157
5204.0028,50.42060089,1.210999966,308.1620835
5204.1552,40.68650055,1.593400002,307.6699525
5204.3076,35.89820099,1.958600044,303.7663958
5204.46,36.12049866,2.214400053,302.0574164
5204.6124,36.22470093,2.659800053,300.7762388
5204.7648,37.00979996,3.654700041,300.7998679
5204.9172,34.85440063,4.356599808,296.9356847
5205.0696,30.75230026,5.339700222,296.0170536
5205.222,27.24609947,6.607600212,295.3763146
5205.3744,25.95969963,6.994299889,295.5931816
5205.5268,27.02459908,7.675899982,295.9734248
5205.6792,27.86079979,10.97019958,296.2660852
5205.8316,28.06110001,11.59659958,296.9908026
5205.984,28.02549934,11.07429981,298.9091147
5206.1364,27.3029995,9.551400185,301.1125279
5206.2888,27.22170067,7.082399845,305.02855
5206.4412,29.10440063,5.777200222,308.0426614
5206.5936,31.8885994,4.856699944,310.6125258
5206.746,33.54270172,3.576100111,312.8188927
5206.8984,32.84410095,2.642100096,316.1892928
5207.0508,31.4571991,2.494400024,322.201446
5207.2032,31.55400085,2.414900064,323.2762444
5207.3556,32.92739868,2.320499897,325.0538083
5207.508,36.74700165,2.169199944,326.9747486
5207.6604,39.48210144,2.069499969,325.9324151
5207.8128,40.83190155,2.166500092,325.8956699
5207.9652,37.65810013,2.22239995,324.8057778
5208.1176,34.76990128,2.194999933,323.207685
5208.27,32.62760162,2.353699923,321.0016436
5208.4224,32.96179962,2.730900049,318.9550485
5208.5748,32.54660034,3.209199905,314.7873916
5208.7272,32.29240036,3.440799952,313.2690219
5208.8796,30.71459961,3.514600039,311.2358934
5209.032,30.25279999,3.523200035,309.4567026
5209.1844,30.97900009,3.234499931,304.2368751
5209.3368,31.58390045,3.085200071,301.5328205
5209.4892,32.35200119,3.013900042,299.8825384
5209.6416,32.17509842,2.625999928,298.6154782
5209.794,32.38119888,2.264400005,297.1604365
5209.9464,30.6746006,2.255000114,295.3822219
5210.0988,29.71559906,2.318500042,293.3769777
5210.2512,29.03759956,2.438299894,292.6335372
5210.4036,30.8640995,2.271399975,291.2096339
5210.556,31.50349998,1.987599969,289.7345676
5210.7084,32.86539841,1.782099962,289.5078634
5210.8608,33.86000061,1.696400046,287.6837172
5211.0132,36.37440109,1.682199955,288.8484264
5211.1656,37.38259888,1.664499998,291.1538652
5211.318,42.53300095,1.53760004,293.6364722
5211.4704,50.38909912,1.374899983,297.16732
5211.6228,63.56489944,1.324300051,305.0068983
5211.7752,74.15229797,1.252599955,316.0151034
5211.9276,74.04869843,1.081599951,317.8195503
5212.08,67.40859985,0.891900003,320.7493329
5212.2324,60.03839874,0.920300007,317.8352947
5212.3848,61.42219925,0.928300023,320.9753863
5212.5372,62.67829895,0.88349998,321.1187628
5212.6896,59.78070068,0.805100024,320.8831977
5212.842,53.89149857,0.779600024,320.6040039
5212.9944,48.70550156,0.877399981,319.2618012
5213.1468,49.98429871,1.098199964,316.8530101
5213.2992,52.9253006,0.759199977,313.7296642
5213.4516,58.28900146,0.479099989,312.2713184
5213.604,60.84640121,0.405299991,316.8477787
5213.7564,66.37950134,0.437299997,312.1637109
5213.9088,76.68039703,0.485500008,310.8346494
5214.0612,86.70200348,0.601499975,310.0456028
5214.2136,93.62310028,0.773500025,308.9550599
5214.366,95.75430298,0.977400005,308.3661347
5214.5184,95.46379852,0.906599998,304.6630499
5214.6708,88.71019745,0.796299994,306.9376758
5214.8232,81.71279907,0.770900011,307.454387
5214.9756,76.37519836,0.742999971,306.3139828
5215.128,74.99530029,0.742500007,306.4704755
5215.2804,75.70570374,0.636699975,303.1909372
5215.4328,73.54029846,0.550700009,303.6889755
5215.5852,76.04579926,0.46329999,303.7027674
5215.7376,70.61199951,0.401600003,306.3769603
5215.89,66.9315033,0.364100009,304.2165251
5216.0424,61.9620018,0.316599995,307.3025
5216.1948,59.22610092,0.273400009,302.388449
5216.3472,54.21530151,0.246299997,307.7536055
5216.4996,46.44010162,0.240999997,309.06069
5216.652,41.75619888,0.234200001,304.3257846
5216.8044,39.45550156,0.224199995,310.523291
5216.9568,38.46689987,0.217500001,309.7214536
5217.1092,37.41389847,0.215499997,309.0400145
5217.2616,37.71749878,0.212099999,308.9370127
5217.414,39.03290176,0.210999995,307.8776332
5217.5664,42.26449966,0.213200003,307.5951353
5217.7188,42.84540176,0.216800004,307.6945578
5217.8712,41.36859894,0.217299998,306.6515735
5218.0236,39.39839935,0.222800002,305.5607052
5218.176,40.45769882,0.228699997,303.9373313
5218.3284,42.41130066,0.235100001,300.332993
5218.4808,43.65610123,0.240400001,301.298557
5218.6332,47.66999817,0.247299999,299.8313754
5218.7856,53.58369827,0.263099998,298.670596
5218.938,59.76259995,0.289999992,296.7795174
5219.0904,58.44839859,0.32100001,295.7988849
5219.2428,54.84339905,0.327600002,294.8841836
5219.3952,52.35699844,0.32100001,294.1427206
5219.5476,53.49359894,0.302300006,294.1994655
5219.7,52.81869888,0.296099991,294.2736318
5219.8524,51.0705986,0.312299997,294.7296683
5220.0048,49.64989853,0.325800002,295.2073565
5220.1572,49.06349945,0.342500001,295.1935645
5220.3096,49.95909882,0.351000011,294.7109703
5220.462,48.89350128,0.334800005,294.2926552
5220.6144,48.96689987,0.318800002,294.6765029
5220.7668,45.5326004,0.315400004,294.9406281
5220.9192,44.24919891,0.325800002,295.2952648
5221.0716,44.79769897,0.327899992,293.539703
5221.224,49.60309982,0.328700006,293.1902978
5221.3764,62.05799866,0.337900013,293.8435021
5221.5288,66.6855011,0.350400001,292.3126671
5221.6812,58.06819916,0.331400007,290.4133784
5221.8336,40.78720093,0.275400013,287.6952064
5221.986,29.13319969,0.238299996,286.4727761
5222.1384,28.60040092,0.2324,285.3733473
5222.2908,27.83469963,0.230299994,284.1541961
5222.4432,27.79269981,0.233199999,282.7385279
5222.5956,27.04680061,0.241099998,281.3933715
5222.748,26.17539978,0.2412,281.3116709
5222.9004,25.68759918,0.237200007,282.1597652
5223.0528,23.5564003,0.231000006,282.7916683
5223.2052,22.1765995,0.2236,285.3569521
5223.3576,21.10149956,0.216499999,286.2624672
5223.51,21.75049973,0.209600002,285.6984977
5223.6624,22.97839928,0.208900005,286.136487
5223.8148,22.74640083,0.208800003,287.5108293
5223.9672,23.66729927,0.213,289.3454634
5224.1196,23.82229996,0.214900002,287.2867534
5224.272,24.69379997,0.214200005,287.8179075
5224.4244,23.82229996,0.217700005,287.8080703
5224.5768,23.39599991,0.224000007,287.6991362
5224.7292,22.54199982,0.232600003,285.4452108
5224.8816,22.80249977,0.232999995,284.834634
5225.034,21.95969963,0.2333,284.3290614
5225.1864,23.39240074,0.234400004,283.6633918
5225.3388,24.74220085,0.234899998,283.3356382
5225.4912,27.67840004,0.235799998,283.3205446
5225.6436,27.95219994,0.236300007,283.5039454
5225.796,27.66810036,0.235799998,286.5055665
5225.9484,26.78240013,0.235400006,287.3654754
5226.1008,25.51269913,0.236300007,287.9917966
5226.2532,25.23959923,0.236399993,287.8083957
5226.4056,24.49600029,0.230499998,287.8723745
5226.558,25.73010063,0.217399999,286.3966574
5226.7104,25.47590065,0.222599998,284.424529
5226.8628,26.41530037,0.243499994,277.0718502
5227.0152,25.74040031,0.251100004,284.3310389
5227.1676,24.24300003,0.250999987,288.3562954
5227.32,23.47900009,0.280900002,244.2414742
5227.4724,22.88500023,0.353899986,242.3261157
5227.6248,24.02160072,0.475800008,237.46916
5227.7772,25.65559959,0.562699974,239.9960716
5227.9296,28.54100037,0.542100012,247.3828674
5228.082,31.8791008,0.547900021,256.7998631
5228.2344,33.51010132,0.563499987,262.906833
5228.3868,33.10990143,0.580200016,267.6049931
5228.5392,35.4905014,0.519800007,270.1023683
5228.6916,40.50189972,0.444900006,274.9199504
5228.844,44.18740082,0.52759999,271.5531547
5228.9964,45.43069839,0.68690002,274.6476401
5229.1488,46.9233017,0.868200004,273.6453309
5229.3012,62.23260117,1.156299949,268.9330784
5229.4536,75.27480316,1.280400038,264.3891082
5229.606,82.33039856,1.337200046,265.6253304
5229.7584,74.86049652,1.329100013,264.3549912
5229.9108,62.05479813,1.24059999,265.4852329
5230.0632,52.15670013,1.118600011,264.3188967
5230.2156,47.91550064,1.001399994,262.8674595
5230.368,50.59159851,0.869799972,260.7372114
5230.5204,49.56150055,0.738300025,259.7319485
5230.6728,45.07690048,0.531000018,260.2749422
5230.8252,40.45920181,0.428900003,262.1837175
5230.9776,39.35810089,0.454699993,263.4337318
5231.13,41.31029892,0.4991,264.0836571
5231.2824,47.02909851,0.559800029,262.9560436
5231.4348,52.14799881,0.666800022,262.124019
5231.5872,52.10789871,0.672800004,261.5341177
5231.7396,49.47779846,0.625400007,261.2896917
5231.892,47.69779968,0.596899986,257.2460625
5232.0444,47.27610016,0.574299991,257.5262575
5232.1968,41.86899948,0.5722,257.2063636
5232.3492,35.0135994,0.555400014,257.2080157
5232.5016,29.73390007,0.547399998,256.2316384
5232.654,28.28709984,0.566900015,251.9993519
5232.8064,28.50009918,0.615100026,253.3546708
5232.9588,30.65399933,0.696200013,256.543973
5233.1112,34.90060043,0.657100022,260.6738834
5233.2636,38.56639862,0.572899997,266.2837912
5233.416,39.91619873,0.640399992,267.2411451
5233.5684,43.59059906,0.783699989,269.2637857
5233.7208,58.39559937,0.935400009,274.5390314
5233.8732,80.47869873,0.971099973,282.0816941
5234.0256,101.1516037,1.010400057,310.4717775
5234.178,110.7829971,1.098500013,313.255255
5234.3304,117.9793015,1.156999946,317.9123896
5234.4828,122.1352005,1.143100023,319.5124599
5234.6352,124.2978973,1.122300029,319.2237544
5234.7876,124.3675003,1.038200021,320.3205299
5234.94,122.6388016,0.994099975,318.145001
5235.0924,119.1667023,0.924399972,315.2214511
5235.2448,111.9703979,0.977500021,309.4730978
5235.3972,107.2366028,1.064700007,301.1079473
5235.5496,106.5883026,1.011399984,295.0725155
5235.702,103.4943008,0.835699975,289.2985557
5235.8544,97.36920166,0.678600013,288.1233586
5236.0068,87.80529785,0.570200026,285.6246818
5236.1592,75.56960297,0.525300026,284.0518451
5236.3116,60.39110184,0.395300001,284.1689643
5236.464,46.69739914,0.323900014,281.1909473
5236.6164,40.3362999,0.280800015,280.0908677
5236.7688,37.91600037,0.260800004,278.9629288
5236.9212,38.92419815,0.2509,277.7326138
5237.0736,41.54079819,0.264499992,277.856967
5237.226,47.36090088,0.284099996,277.2719716
5237.3784,51.36610031,0.314799994,274.0288782
5237.5308,53.16230011,0.334100008,274.0925316
5237.6832,48.4314003,0.351500005,274.2503259
5237.8356,42.23609924,0.327300012,274.658128
5237.988,35.4917984,0.301999986,275.6197622
5238.1404,32.63240051,0.292800009,277.1013866
5238.2928,31.03249931,0.28670001,283.3605689
5238.4452,29.95479965,0.270799994,281.8280818
5238.5976,29.30579948,0.250499994,283.0334661
5238.75,29.78240013,0.238600001,288.2106411
5238.9024,32.14640045,0.230700001,289.5908906
5239.0548,33.74850082,0.226999998,288.420925
5239.2072,36.50579834,0.222100005,290.01674
5239.3596,38.97829819,0.219400004,293.0902246
5239.512,45.68489838,0.215100005,293.7378721
5239.6644,48.10179901,0.207800001,294.5938261
5239.8168,46.84609985,0.202199996,294.6102463
5239.9692,40.37770081,0.220300004,294.6194326
5240.1216,35.17959976,0.237800002,293.6276363
5240.274,31.56559944,0.240099996,289.5406788
5240.4264,29.51659966,0.242699996,287.1991455
5240.5788,30.28140068,0.25029999,287.578738
5240.7312,31.53149986,0.255600005,283.964888
5240.8836,31.70229912,0.257099986,284.4402984
5241.036,29.42070007,0.245499998,284.1204045
5241.1884,28.45179939,0.253300011,284.1131956
5241.3408,30.05019951,0.275700003,284.4439028
5241.4932,37.26079941,0.296099991,284.8336578
5241.6456,44.40039825,0.312599987,284.8434949
5241.798,51.94810104,0.326999992,287.2007976
5241.9504,54.5766983,0.342700005,282.6240119
5242.1028,55.52970123,0.343699992,282.2345824
5242.2552,50.62789917,0.335700005,284.1345219
5242.4076,43.75289917,0.325100005,281.0085227
5242.56,37.15060043,0.314099997,281.2109469
5242.7124,35.06470108,0.307200015,280.5725108
5242.8648,34.79859924,0.312299997,280.0498672
5243.0172,34.11640167,0.323500007,281.5721667
5243.1696,33.76810074,0.323900014,279.9537488
5243.322,35.85469818,0.314799994,279.9232363
5243.4744,39.27349854,0.305299997,280.6483041
5243.6268,42.43780136,0.313199997,280.342853
5243.7792,41.29059982,0.321799994,277.5636558
5243.9316,38.5909996,0.312700003,277.5921909
5244.084,34.46910095,0.301800013,281.6076103
5244.2364,32.35900116,0.294,279.5544572
5244.3888,30.40999985,0.296000004,281.8992695
5244.5412,29.76910019,0.308400005,282.5665912
5244.6936,29.37619972,0.294800013,281.3592545
5244.846,30.52339935,0.28490001,282.7116198
5244.9984,34.21900177,0.273799986,281.9179675
5245.1508,35.47050095,0.262300014,281.4983508
5245.3032,36.27019882,0.263999999,280.6318839
5245.4556,31.56629944,0.280699998,278.041344
5245.608,30.62770081,0.293599993,276.8864719
5245.7604,30.41679955,0.301600009,276.250664
5245.9128,31.21640015,0.304100007,277.906503
5246.0652,31.7031002,0.308099985,277.8776174
5246.2176,30.87100029,0.318599999,277.8077313
5246.37,30.52339935,0.326499999,277.6046563
5246.5224,31.11440086,0.333999991,277.1643641
5246.6748,30.6678009,0.319299996,277.0344541
5246.8272,32.82389832,0.319400012,279.0068829
5246.9796,32.71960068,0.310499996,279.5816907
5247.132,34.59159851,0.304399997,279.4022197
5247.2844,35.32089996,0.302300006,277.2493438
5247.4368,36.08570099,0.313800007,277.1922484
5247.5892,35.56420135,0.352800012,272.0137719
5247.7416,34.90599823,0.387800008,270.5813581
5247.894,36.9034996,0.36649999,269.7493335
5248.0464,39.61510086,0.344300002,269.8756641
5248.1988,40.29000092,0.349799991,270.45703
5248.3512,36.20809937,0.358799994,268.5246005
5248.5036,31.7234993,0.362100005,268.0082146
5248.656,28.89089966,0.367799997,268.1420544
5248.8084,29.13269997,0.369100004,267.8756514
5248.9608,29.75849915,0.346799999,273.9127352
5249.1132,29.89760017,0.327800006,278.0364129
5249.2656,30.60589981,0.318100005,281.0459437
5249.418,30.97100067,0.335099995,293.7116147
5249.5704,35.21720123,0.352600008,300.8572886
5249.7228,48.26779938,0.368200004,312.7224489
5249.8752,70.72609711,0.42840001,324.5876092
5250.0276,94.0243988,0.528999984,336.4524191
5250.18,112.6313019,0.616100013,342.8644896
5250.3324,123.5643997,0.669799984,346.3067533
5250.4848,131.4109955,0.706399977,351.6007221
5250.6372,131.2371979,0.727500021,355.2565737
5250.7896,131.647995,0.745800018,353.23949
5250.942,130.2218018,0.73299998,352.7778966
5251.0944,133.289093,0.709900022,348.2473679
5251.2468,132.3824005,0.707499981,337.3303751
5251.3992,132.8415985,0.730799973,319.9760557
5251.5516,131.1394958,0.762799978,314.6436897
5251.704,128.1315002,0.779600024,313.0551085
5251.8564,121.9666977,0.769599974,312.4475104
5252.0088,110.4609985,0.884899974,306.7001333
5252.1612,103.5167999,1.057199955,302.3480994
5252.3136,102.1455002,1.079100013,302.4767077
5252.466,108.7584,1.024799943,302.1637223
5252.6184,115.764801,0.985800028,300.2257109
5252.7708,119.7480011,0.961300015,299.1978453
5252.9232,120.7601013,1.00940001,297.7838041
5253.0756,118.7914963,1.02760005,296.8231712
5253.228,118.8610992,1.046300054,293.4639097
5253.3804,116.3419037,1.059999943,288.3674592
5253.5328,118.0439987,1.073899984,284.8917293
5253.6852,117.3486023,1.093899965,284.2880609
5253.8376,119.6088028,1.116000056,284.755912
5253.99,119.5277023,1.116299987,284.0246115
5254.1424,116.8371964,1.11500001,282.85795
5254.2948,110.254097,1.108399987,282.1335329
5254.4472,104.3440018,1.099599957,282.0774389
5254.5996,101.5438995,1.088400006,283.0715129
5254.752,103.4725037,1.078400016,287.0741416
5254.9044,103.6766968,1.065600038,288.4520884
5255.0568,106.3434982,1.059599996,288.5990694
5255.2092,107.206398,1.057299972,286.8799275
5255.3616,107.9059982,1.09070003,287.0734908
5255.514,107.6705017,1.06190002,285.3586042
5255.6664,110.1212997,0.953400016,282.4563555
5255.8188,111.259903,0.836799979,272.5219727
5255.9712,109.1673965,0.789600015,270.3513749
5256.1236,96.87879944,0.737299979,270.7293403
5256.276,78.59909821,0.704699993,270.0449475
5256.4284,60.55770111,0.6347,270.4583316
5256.5808,49.08039856,0.672900021,272.0669373
5256.7332,44.68920135,0.648800015,274.6824079
5256.8856,41.93199921,0.702199996,277.4288147
5257.038,39.86130142,0.61650002,279.970144
5257.1904,38.49969864,0.567600012,283.8877931
5257.3428,38.46559906,0.490799993,284.3615514
5257.4952,42.7818985,0.451900005,284.7204684
5257.6476,51.56140137,0.49090001,284.0524959
5257.8,64.53089905,0.55309999,283.9022359
5257.9524,74.95999908,0.635200024,283.8457914
5258.1048,80.38330078,0.693599999,284.8402158
5258.2572,86.23950195,0.756600022,285.8097096
5258.4096,96.50939941,0.846599996,287.071188
5258.562,107.2645035,0.964100003,287.6702757
5258.7144,110.4324036,1.002200007,289.0433164
5258.8668,111.9685974,1.042000055,289.9793189
5259.0192,115.2365036,1.071099997,291.7788598
5259.1716,119.1136017,1.088199973,295.8110249
5259.324,119.5220032,1.086599946,297.5948214
5259.4764,115.3967972,1.07280004,299.408805
5259.6288,117.2008972,1.065600038,299.0456078
5259.7812,114.2977982,1.077200055,298.0035997
5259.9336,111.5406036,1.038900018,299.2112868
5260.086,99.35700226,0.907000005,297.1548546
5260.2384,84.65149689,0.750999987,293.0561076
5260.3908,76.37969971,0.645600021,286.4235655
5260.5432,74.47070313,0.591499984,283.1125385
5260.6956,80.36940002,0.600199997,277.4117437
5260.848,82.9260025,0.693000019,267.4363604
5261.0004,84.52590179,0.799899995,260.2319642
5261.1528,84.22930145,0.827400029,261.0866166
5261.3052,73.41819763,0.848999977,260.2877329
5261.4576,57.42129898,0.904299974,261.6076081
5261.61,42.34899902,0.973500013,262.7703399
